datetime_year,datetime_month,datetime_day,datetime_hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Count
2011,4,27,1,2,0,1,1,24.6,28.03,83,16.9979,536.612
2011,4,27,2,2,0,1,1,23.78,27.275,88,16.9979,144.492
2011,4,27,3,2,0,1,2,23.78,27.275,88,19.0012,132.936
2011,4,27,4,2,0,1,1,22.96,26.515,94,15.0013,144.492
2011,4,27,5,2,0,1,2,22.96,26.515,94,16.9979,132.936
2011,4,27,6,2,0,1,1,22.96,26.515,94,16.9979,144.492
2011,4,27,7,2,0,1,2,23.78,27.275,88,19.0012,132.936
2011,4,27,8,2,0,1,2,23.78,27.275,88,22.0028,132.936
2011,4,27,9,2,0,1,2,24.6,27.275,88,27.9993,132.936
2011,4,27,10,2,0,1,2,25.42,28.79,83,19.0012,132.936
2011,4,27,11,2,0,1,2,26.24,29.545,78,19.0012,132.936
2011,4,27,12,2,0,1,1,27.06,30.305,78,22.0028,144.492
2011,4,27,13,2,0,1,1,26.24,29.545,78,19.9995,144.492
2011,4,27,14,2,0,1,1,27.88,31.82,74,19.0012,144.492
2011,4,27,15,2,0,1,1,28.7,32.575,65,32.9975,144.492
2011,4,27,16,2,0,1,1,28.7,32.575,70,26.0027,144.492
2011,4,27,17,2,0,1,3,27.06,30.305,83,26.0027,132.936
2011,4,27,18,2,0,1,3,27.06,30.305,83,26.0027,132.936
2011,4,27,19,2,0,1,1,25.42,29.545,78,19.0012,144.492
2011,4,27,20,2,0,1,1,26.24,28.79,83,22.0028,144.492
2011,4,27,21,2,0,1,1,25.42,28.03,88,19.0012,144.492
2011,4,27,22,2,0,1,2,25.42,28.03,88,22.0028,132.936
2011,4,27,23,2,0,1,2,25.42,28.03,88,23.9994,132.936
2011,4,28,0,2,0,1,1,26.24,29.545,78,23.9994,177.5
2011,4,28,1,2,0,1,2,25.42,28.79,83,26.0027,519.244
2011,4,28,2,2,0,1,2,25.42,28.79,83,30.0026,132.936
2011,4,28,3,2,0,1,2,26.24,29.545,78,26.0027,132.936
2011,4,28,4,2,0,1,2,25.42,28.79,83,27.9993,132.936
2011,4,28,5,2,0,1,2,25.42,28.79,83,26.0027,132.936
2011,4,28,6,2,0,1,2,26.24,29.545,78,31.0009,132.936
2011,4,28,7,2,0,1,2,26.24,29.545,78,30.0026,132.936
2011,4,28,8,2,0,1,2,27.06,30.305,78,30.0026,132.936
2011,4,28,9,2,0,1,3,25.42,28.03,88,22.0028,132.936
2011,4,28,10,2,0,1,2,25.42,28.03,88,19.0012,132.936
2011,4,28,11,2,0,1,2,25.42,28.79,83,19.0012,132.936
2011,4,28,12,2,0,1,2,25.42,29.545,78,16.9979,132.936
2011,4,28,13,2,0,1,2,25.42,28.79,83,19.9995,132.936
2011,4,28,14,2,0,1,1,25.42,28.79,83,19.9995,144.492
2011,4,28,15,2,0,1,1,27.06,31.06,69,22.0028,144.492
2011,4,28,16,2,0,1,1,25.42,29.545,78,16.9979,144.492
2011,4,28,17,2,0,1,1,26.24,31.06,47,23.9994,144.492
2011,4,28,18,2,0,1,1,26.24,31.06,47,23.9994,144.492
2011,4,28,19,2,0,1,1,25.42,31.06,43,19.9995,144.492
2011,4,28,20,2,0,1,1,23.78,27.275,43,15.0013,144.492
2011,4,28,21,2,0,1,1,22.96,26.515,46,8.9981,144.492
2011,4,28,22,2,0,1,1,22.14,25.76,45,11.0014,144.492
2011,4,28,23,2,0,1,1,22.14,25.76,39,6.0032,144.492
2011,4,29,0,2,0,1,1,21.32,25.0,39,19.0012,177.5
2011,4,29,1,2,0,1,1,20.5,24.24,45,6.0032,536.612
2011,4,29,2,2,0,1,1,18.86,22.725,63,7.0015,144.492
2011,4,29,3,2,0,1,1,18.86,22.725,59,6.0032,144.492
2011,4,29,4,2,0,1,1,18.86,22.725,51,8.9981,144.492
2011,4,29,5,2,0,1,1,18.86,22.725,47,8.9981,144.492
2011,4,29,6,2,0,1,1,20.5,24.24,45,19.0012,144.492
2011,4,29,7,2,0,1,1,21.32,25.0,42,12.998,144.492
2011,4,29,8,2,0,1,1,22.14,25.76,39,19.9995,144.492
2011,4,29,9,2,0,1,1,22.14,25.76,39,22.0028,144.492
2011,4,29,10,2,0,1,1,22.96,26.515,40,19.0012,144.492
2011,4,29,11,2,0,1,1,24.6,31.06,38,15.0013,144.492
2011,4,29,12,2,0,1,1,22.96,26.515,37,19.0012,144.492
2011,4,29,13,2,0,1,1,22.96,26.515,37,19.9995,144.492
2011,4,29,14,2,0,1,1,24.6,31.06,35,22.0028,144.492
2011,4,29,15,2,0,1,2,22.96,26.515,40,19.9995,132.936
2011,4,29,16,2,0,1,2,22.14,25.76,42,23.9994,132.936
2011,4,29,17,2,0,1,2,21.32,25.0,45,26.0027,132.936
2011,4,29,18,2,0,1,1,21.32,25.0,48,23.9994,144.492
2011,4,29,19,2,0,1,1,18.86,22.725,55,22.0028,144.492
2011,4,29,20,2,0,1,1,19.68,23.485,48,15.0013,144.492
2011,4,29,21,2,0,1,1,18.86,22.725,51,12.998,144.492
2011,4,29,22,2,0,1,1,17.22,21.21,58,11.0014,144.492
2011,4,29,23,2,0,1,2,18.04,21.97,54,6.0032,132.936
2011,4,30,0,2,0,0,2,18.04,21.97,54,16.9979,141.928
2011,4,30,1,2,0,0,2,18.04,21.97,54,11.0014,519.244
2011,4,30,2,2,0,0,2,18.04,21.97,54,15.0013,132.936
2011,4,30,3,2,0,0,2,17.22,21.21,54,12.998,132.936
2011,4,30,4,2,0,0,2,17.22,21.21,54,15.0013,132.936
2011,4,30,5,2,0,0,1,17.22,21.21,54,26.0027,144.492
2011,4,30,6,2,0,0,1,16.4,20.455,58,19.0012,144.492
2011,4,30,7,2,0,0,1,16.4,20.455,54,26.0027,144.492
2011,4,30,8,2,0,0,1,16.4,20.455,54,19.9995,144.492
2011,4,30,9,2,0,0,1,18.04,21.97,51,23.9994,144.492
2011,4,30,10,2,0,0,1,19.68,23.485,44,26.0027,144.492
2011,4,30,11,2,0,0,1,20.5,24.24,42,23.9994,144.492
2011,4,30,12,2,0,0,1,21.32,25.0,42,26.0027,144.492
2011,4,30,13,2,0,0,1,22.14,25.76,39,19.9995,144.492
2011,4,30,14,2,0,0,1,22.14,25.76,39,15.0013,144.492
2011,4,30,15,2,0,0,1,22.96,26.515,37,8.9981,144.492
2011,4,30,16,2,0,0,1,23.78,27.275,37,12.998,144.492
2011,4,30,17,2,0,0,1,22.96,26.515,43,8.9981,144.492
2011,4,30,18,2,0,0,1,22.14,25.76,43,8.9981,144.492
2011,4,30,19,2,0,0,1,22.14,25.76,43,8.9981,144.492
2011,4,30,20,2,0,0,1,18.04,21.97,62,8.9981,144.492
2011,4,30,21,2,0,0,1,18.04,21.97,62,8.9981,144.492
2011,4,30,22,2,0,0,1,18.04,21.97,67,7.0015,144.492
2011,4,30,23,2,0,0,1,18.04,21.97,67,7.0015,144.492
2011,5,20,0,2,0,1,1,18.86,22.725,94,6.0032,177.5
2011,5,20,1,2,0,1,1,18.86,22.725,100,0.0,556.792
2011,5,20,2,2,0,1,1,18.04,21.97,100,6.0032,144.492
2011,5,20,3,2,0,1,1,18.04,21.97,100,0.0,148.676
2011,5,20,4,2,0,1,1,18.04,21.97,94,6.0032,144.492
2011,5,20,5,2,0,1,1,18.04,21.97,94,7.0015,144.492
2011,5,20,6,2,0,1,1,18.86,22.725,88,7.0015,144.492
2011,5,20,7,2,0,1,1,20.5,24.24,77,11.0014,144.492
2011,5,20,8,2,0,1,1,22.14,25.76,68,0.0,148.676
2011,5,20,9,2,0,1,1,22.14,25.76,68,15.0013,144.492
2011,5,20,10,2,0,1,1,22.96,26.515,64,12.998,144.492
2011,5,20,11,2,0,1,2,23.78,27.275,60,12.998,132.936
2011,5,20,12,2,0,1,2,24.6,31.06,56,16.9979,132.936
2011,5,20,13,2,0,1,3,24.6,31.06,56,19.0012,132.936
2011,5,20,14,2,0,1,1,25.42,31.06,53,15.0013,144.492
2011,5,20,15,2,0,1,2,24.6,31.06,56,12.998,132.936
2011,5,20,16,2,0,1,2,24.6,31.06,53,11.0014,132.936
2011,5,20,17,2,0,1,1,25.42,31.06,53,0.0,148.676
2011,5,20,18,2,0,1,1,24.6,31.06,56,11.0014,144.492
2011,5,20,19,2,0,1,1,23.78,27.275,64,6.0032,144.492
2011,5,20,20,2,0,1,1,23.78,27.275,64,7.0015,144.492
2011,5,20,21,2,0,1,1,22.96,26.515,64,7.0015,144.492
2011,5,20,22,2,0,1,1,22.14,25.76,73,0.0,148.676
2011,5,20,23,2,0,1,1,21.32,25.0,72,11.0014,144.492
2011,5,21,0,2,0,0,1,21.32,25.0,77,7.0015,177.5
2011,5,21,1,2,0,0,1,21.32,25.0,72,0.0,556.792
2011,5,21,2,2,0,0,1,21.32,25.0,72,7.0015,144.492
2011,5,21,3,2,0,0,1,19.68,23.485,82,7.0015,144.492
2011,5,21,4,2,0,0,1,18.86,22.725,88,8.9981,144.492
2011,5,21,5,2,0,0,1,18.86,22.725,88,7.0015,144.492
2011,5,21,6,2,0,0,1,20.5,24.24,82,8.9981,144.492
2011,5,21,7,2,0,0,1,22.14,25.76,73,8.9981,144.492
2011,5,21,8,2,0,0,1,22.96,26.515,68,19.0012,144.492
2011,5,21,9,2,0,0,1,24.6,30.305,64,15.0013,144.492
2011,5,21,10,2,0,0,1,25.42,30.305,61,7.0015,144.492
2011,5,21,11,2,0,0,1,26.24,31.06,53,8.9981,144.492
2011,5,21,12,2,0,0,1,27.06,31.06,50,0.0,148.676
2011,5,21,13,2,0,0,1,28.7,31.82,45,0.0,148.676
2011,5,21,14,2,0,0,1,29.52,32.575,42,0.0,148.676
2011,5,21,15,2,0,0,1,29.52,32.575,45,16.9979,144.492
2011,5,21,16,2,0,0,2,29.52,32.575,39,16.9979,132.936
2011,5,21,17,2,0,0,2,29.52,32.575,42,11.0014,132.936
2011,5,21,18,2,0,0,2,28.7,31.82,45,11.0014,132.936
2011,5,21,19,2,0,0,1,27.88,31.82,47,11.0014,144.492
2011,5,21,20,2,0,0,1,25.42,30.305,61,0.0,148.676
2011,5,21,21,2,0,0,1,25.42,30.305,61,7.0015,144.492
2011,5,21,22,2,0,0,1,24.6,29.545,69,8.9981,144.492
2011,5,21,23,2,0,0,1,23.78,27.275,78,6.0032,144.492
2011,5,22,0,2,0,0,1,22.14,25.76,88,11.0014,177.5
2011,5,22,1,2,0,0,1,21.32,25.0,94,8.9981,536.612
2011,5,22,2,2,0,0,1,21.32,25.0,94,7.0015,144.492
2011,5,22,3,2,0,0,1,20.5,24.24,100,7.0015,144.492
2011,5,22,4,2,0,0,1,20.5,24.24,100,0.0,148.676
2011,5,22,5,2,0,0,1,20.5,24.24,100,7.0015,144.492
2011,5,22,6,2,0,0,1,21.32,25.0,94,7.0015,144.492
2011,5,22,7,2,0,0,1,22.14,25.76,88,7.0015,144.492
2011,5,22,8,2,0,0,1,24.6,29.545,73,6.0032,144.492
2011,5,22,9,2,0,0,1,25.42,30.305,69,7.0015,144.492
2011,5,22,10,2,0,0,1,26.24,30.305,65,8.9981,144.492
2011,5,22,11,2,0,0,1,28.7,32.575,54,12.998,144.492
2011,5,22,12,2,0,0,2,29.52,33.335,51,12.998,132.936
2011,5,22,13,2,0,0,2,27.06,31.06,54,15.0013,132.936
2011,5,22,14,2,0,0,3,25.42,30.305,69,12.998,132.936
2011,5,22,15,2,0,0,2,27.06,31.06,61,11.0014,132.936
2011,5,22,16,2,0,0,1,27.88,31.82,61,8.9981,144.492
2011,5,22,17,2,0,0,1,28.7,32.575,58,16.9979,144.492
2011,5,22,18,2,0,0,1,27.06,31.06,61,15.0013,144.492
2011,5,22,19,2,0,0,1,27.06,31.06,61,12.998,144.492
2011,5,22,20,2,0,0,1,26.24,30.305,65,11.0014,144.492
2011,5,22,21,2,0,0,1,25.42,29.545,73,12.998,144.492
2011,5,22,22,2,0,0,1,24.6,28.03,83,8.9981,144.492
2011,5,22,23,2,0,0,2,23.78,27.275,83,8.9981,132.936
2011,5,23,0,2,0,1,2,22.96,26.515,88,8.9981,141.928
2011,5,23,1,2,0,1,1,22.96,26.515,88,7.0015,536.612
2011,5,23,2,2,0,1,3,22.96,26.515,88,11.0014,132.936
2011,5,23,3,2,0,1,3,22.14,25.76,94,11.0014,132.936
2011,5,23,4,2,0,1,2,22.14,25.76,94,0.0,136.796
2011,5,23,5,2,0,1,2,22.14,25.76,94,0.0,136.796
2011,5,23,6,2,0,1,2,22.14,25.76,100,0.0,136.796
2011,5,23,7,2,0,1,2,22.96,26.515,94,7.0015,132.936
2011,5,23,8,2,0,1,1,24.6,27.275,88,12.998,144.492
2011,5,23,9,2,0,1,1,24.6,27.275,88,15.0013,144.492
2011,5,23,10,2,0,1,1,27.06,31.06,74,19.9995,144.492
2011,5,23,11,2,0,1,1,27.88,31.82,69,26.0027,144.492
2011,5,23,12,2,0,1,1,27.88,31.82,69,26.0027,144.492
2011,5,23,13,2,0,1,2,30.34,34.09,58,27.9993,132.936
2011,5,23,14,2,0,1,2,29.52,34.09,62,35.0008,132.936
2011,5,23,15,2,0,1,2,29.52,34.09,62,30.0026,132.936
2011,5,23,16,2,0,1,2,29.52,34.09,62,19.9995,132.936
2011,5,23,17,2,0,1,3,29.52,34.09,70,26.0027,132.936
2011,5,23,18,2,0,1,1,28.7,33.335,74,19.0012,144.492
2011,5,23,19,2,0,1,1,28.7,33.335,74,15.0013,144.492
2011,5,23,20,2,0,1,1,26.24,28.79,83,15.0013,144.492
2011,5,23,21,2,0,1,1,26.24,28.79,89,15.0013,144.492
2011,5,23,22,2,0,1,1,25.42,27.275,94,15.0013,144.492
2011,5,23,23,2,0,1,2,25.42,28.03,88,12.998,132.936
2011,5,24,0,2,0,1,2,24.6,25.76,94,12.998,141.928
2011,5,24,1,2,0,1,2,24.6,25.76,94,11.0014,519.244
2011,5,24,2,2,0,1,2,24.6,25.76,94,12.998,132.936
2011,5,24,3,2,0,1,2,23.78,27.275,94,7.0015,132.936
2011,5,24,4,2,0,1,1,24.6,27.275,88,7.0015,144.492
2011,5,24,5,2,0,1,2,23.78,27.275,94,16.9979,132.936
2011,5,24,6,2,0,1,2,23.78,27.275,94,12.998,132.936
2011,5,24,7,2,0,1,3,26.24,29.545,78,12.998,132.936
2011,5,24,8,2,0,1,3,25.42,28.79,83,15.0013,132.936
2011,5,24,9,2,0,1,2,26.24,30.305,73,12.998,132.936
2011,5,24,10,2,0,1,1,28.7,32.575,61,22.0028,144.492
2011,5,24,11,2,0,1,1,30.34,33.335,51,15.0013,144.492
2011,5,24,12,2,0,1,1,31.16,34.09,45,26.0027,144.492
2011,5,24,13,2,0,1,1,31.98,34.85,46,16.9979,144.492
2011,5,24,14,2,0,1,1,31.98,34.85,46,19.0012,144.492
2011,5,24,15,2,0,1,3,30.34,34.09,55,27.9993,132.936
2011,5,24,16,2,0,1,1,27.06,31.06,69,12.998,144.492
2011,5,24,17,2,0,1,1,28.7,32.575,61,7.0015,144.492
2011,5,24,18,2,0,1,1,28.7,32.575,70,12.998,144.492
2011,5,24,19,2,0,1,1,27.06,31.06,74,12.998,144.492
2011,5,24,20,2,0,1,1,27.06,31.06,74,6.0032,144.492
2011,5,24,21,2,0,1,1,26.24,29.545,78,6.0032,144.492
2011,5,24,22,2,0,1,3,25.42,28.03,88,15.0013,132.936
2011,5,24,23,2,0,1,3,27.06,31.06,74,11.0014,132.936
2011,5,25,0,2,0,1,3,24.6,28.03,83,15.0013,141.928
2011,5,25,1,2,0,1,3,23.78,27.275,83,12.998,519.244
2011,5,25,2,2,0,1,2,22.96,26.515,94,0.0,136.796
2011,5,25,3,2,0,1,1,22.14,25.76,100,8.9981,144.492
2011,5,25,4,2,0,1,1,22.14,25.76,100,7.0015,144.492
2011,5,25,5,2,0,1,1,22.96,26.515,88,6.0032,144.492
2011,5,25,6,2,0,1,1,22.96,26.515,94,6.0032,144.492
2011,5,25,7,2,0,1,1,25.42,29.545,73,8.9981,144.492
2011,5,25,8,2,0,1,1,26.24,30.305,69,15.0013,144.492
2011,5,25,9,2,0,1,1,27.88,31.82,65,6.0032,144.492
2011,5,25,10,2,0,1,1,28.7,32.575,61,6.0032,144.492
2011,5,25,11,2,0,1,1,30.34,33.335,51,6.0032,144.492
2011,5,25,12,2,0,1,1,30.34,34.09,55,8.9981,144.492
2011,5,25,13,2,0,1,1,30.34,34.09,55,8.9981,144.492
2011,5,25,14,2,0,1,1,30.34,34.09,55,11.0014,144.492
2011,5,25,15,2,0,1,1,31.16,34.85,52,16.9979,144.492
2011,5,25,16,2,0,1,1,30.34,33.335,51,19.0012,144.492
2011,5,25,17,2,0,1,1,30.34,33.335,51,15.0013,144.492
2011,5,25,18,2,0,1,1,29.52,33.335,58,15.0013,144.492
2011,5,25,19,2,0,1,1,28.7,32.575,61,8.9981,144.492
2011,5,25,20,2,0,1,1,28.7,32.575,61,11.0014,144.492
2011,5,25,21,2,0,1,1,27.06,31.06,69,8.9981,144.492
2011,5,25,22,2,0,1,1,27.06,31.06,69,16.9979,144.492
2011,5,25,23,2,0,1,1,26.24,30.305,73,8.9981,144.492
2011,5,26,0,2,0,1,1,26.24,30.305,73,8.9981,177.5
2011,5,26,1,2,0,1,1,26.24,30.305,73,8.9981,536.612
2011,5,26,2,2,0,1,1,25.42,28.79,83,7.0015,144.492
2011,5,26,3,2,0,1,1,24.6,27.275,88,6.0032,144.492
2011,5,26,4,2,0,1,1,24.6,27.275,88,0.0,148.676
2011,5,26,5,2,0,1,2,24.6,27.275,88,6.0032,132.936
2011,5,26,6,2,0,1,2,24.6,25.0,100,6.0032,132.936
2011,5,26,7,2,0,1,2,25.42,27.275,94,16.9979,132.936
2011,5,26,8,2,0,1,2,27.06,30.305,83,11.0014,132.936
2011,5,26,9,2,0,1,1,29.52,34.09,70,11.0014,144.492
2011,5,26,10,2,0,1,1,28.7,33.335,74,19.0012,144.492
2011,5,26,11,2,0,1,1,30.34,34.85,66,15.0013,144.492
2011,5,26,12,2,0,1,1,31.98,37.12,59,22.0028,144.492
2011,5,26,13,2,0,1,1,33.62,38.635,52,19.0012,144.492
2011,5,26,14,2,0,1,1,33.62,38.635,52,19.0012,144.492
2011,5,26,15,2,0,1,2,33.62,37.88,46,19.0012,132.936
2011,5,26,16,2,0,1,2,32.8,37.12,49,23.9994,132.936
2011,5,26,17,2,0,1,1,32.8,36.365,46,19.0012,144.492
2011,5,26,18,2,0,1,1,32.8,36.365,46,22.0028,144.492
2011,5,26,19,2,0,1,1,31.98,34.85,46,22.0028,144.492
2011,5,26,20,2,0,1,1,29.52,33.335,58,11.0014,144.492
2011,5,26,21,2,0,1,1,29.52,34.09,62,6.0032,144.492
2011,5,26,22,2,0,1,1,28.7,32.575,65,8.9981,144.492
2011,5,26,23,2,0,1,1,28.7,32.575,65,12.998,144.492
2011,5,27,0,2,0,1,1,27.88,31.82,69,16.9979,177.5
2011,5,27,1,2,0,1,1,28.7,32.575,58,19.9995,536.612
2011,5,27,2,2,0,1,1,27.88,31.82,61,15.0013,144.492
2011,5,27,3,2,0,1,1,27.06,31.06,65,6.0032,144.492
2011,5,27,4,2,0,1,1,26.24,30.305,69,8.9981,144.492
2011,5,27,5,2,0,1,1,26.24,30.305,65,19.0012,144.492
2011,5,27,6,2,0,1,1,26.24,30.305,69,6.0032,144.492
2011,5,27,7,2,0,1,1,26.24,30.305,73,11.0014,144.492
2011,5,27,8,2,0,1,1,27.06,31.06,74,19.0012,144.492
2011,5,27,9,2,0,1,1,28.7,32.575,65,19.0012,144.492
2011,5,27,10,2,0,1,1,29.52,33.335,54,26.0027,144.492
2011,5,27,11,2,0,1,2,30.34,34.09,55,22.0028,132.936
2011,5,27,12,2,0,1,2,31.16,34.85,55,19.9995,132.936
2011,5,27,13,2,0,1,1,30.34,34.09,58,12.998,144.492
2011,5,27,14,2,0,1,1,31.16,34.85,55,16.9979,144.492
2011,5,27,15,2,0,1,1,31.98,35.605,49,19.0012,144.492
2011,5,27,16,2,0,1,2,31.16,34.85,55,26.0027,132.936
2011,5,27,17,2,0,1,1,30.34,34.09,58,26.0027,144.492
2011,5,27,18,2,0,1,2,29.52,34.09,62,19.9995,132.936
2011,5,27,19,2,0,1,3,24.6,28.79,78,16.9979,132.936
2011,5,27,20,2,0,1,2,25.42,29.545,73,15.0013,132.936
2011,5,27,21,2,0,1,1,24.6,28.03,83,7.0015,144.492
2011,5,27,22,2,0,1,1,24.6,28.79,78,8.9981,144.492
2011,5,27,23,2,0,1,1,23.78,27.275,88,8.9981,144.492
2011,5,28,0,2,0,0,1,23.78,27.275,88,8.9981,177.5
2011,5,28,1,2,0,0,1,23.78,27.275,88,12.998,536.612
2011,5,28,2,2,0,0,1,22.96,26.515,94,12.998,144.492
2011,5,28,3,2,0,0,1,22.96,26.515,88,15.0013,144.492
2011,5,28,4,2,0,0,1,22.96,26.515,88,16.9979,144.492
2011,5,28,5,2,0,0,1,22.96,26.515,88,15.0013,144.492
2011,5,28,6,2,0,0,1,23.78,27.275,83,16.9979,144.492
2011,5,28,7,2,0,0,1,24.6,28.03,83,16.9979,144.492
2011,5,28,8,2,0,0,1,25.42,29.545,78,12.998,144.492
2011,5,28,9,2,0,0,1,26.24,30.305,73,16.9979,144.492
2011,5,28,10,2,0,0,1,28.7,32.575,65,15.0013,144.492
2011,5,28,11,2,0,0,1,28.7,32.575,65,15.0013,144.492
2011,5,28,12,2,0,0,1,29.52,33.335,58,16.9979,144.492
2011,5,28,13,2,0,0,1,29.52,34.09,62,15.0013,144.492
2011,5,28,14,2,0,0,1,30.34,34.09,58,15.0013,144.492
2011,5,28,15,2,0,0,1,30.34,34.09,55,15.0013,144.492
2011,5,28,16,2,0,0,1,31.16,34.85,55,19.0012,144.492
2011,5,28,17,2,0,0,1,30.34,34.09,55,19.9995,144.492
2011,5,28,18,2,0,0,1,29.52,34.09,62,16.9979,144.492
2011,5,28,19,2,0,0,1,28.7,32.575,65,12.998,144.492
2011,5,28,20,2,0,0,1,28.7,32.575,65,15.0013,144.492
2011,5,28,21,2,0,0,1,27.06,31.06,74,19.9995,144.492
2011,5,28,22,2,0,0,1,27.06,30.305,78,15.0013,144.492
2011,5,28,23,2,0,0,1,26.24,28.79,83,12.998,144.492
2011,5,29,0,2,0,0,1,26.24,28.79,83,15.0013,177.5
2011,5,29,1,2,0,0,1,25.42,28.03,88,11.0014,536.612
2011,5,29,2,2,0,0,1,25.42,28.03,88,7.0015,144.492
2011,5,29,3,2,0,0,1,25.42,28.03,88,7.0015,144.492
2011,5,29,4,2,0,0,1,24.6,27.275,88,6.0032,144.492
2011,5,29,5,2,0,0,1,24.6,25.76,94,11.0014,144.492
2011,5,29,6,2,0,0,2,25.42,28.03,88,12.998,132.936
2011,5,29,7,2,0,0,2,25.42,28.03,88,16.9979,132.936
2011,5,29,8,2,0,0,2,25.42,28.03,88,15.0013,132.936
2011,5,29,9,2,0,0,2,25.42,27.275,94,16.9979,132.936
2011,5,29,10,2,0,0,2,27.06,30.305,83,15.0013,132.936
2011,5,29,11,2,0,0,2,27.06,30.305,83,19.0012,132.936
2011,5,29,12,2,0,0,2,28.7,33.335,74,15.0013,132.936
2011,5,29,13,2,0,0,1,29.52,34.09,70,19.0012,144.492
2011,5,29,14,2,0,0,1,30.34,34.85,70,19.0012,144.492
2011,5,29,15,2,0,0,1,30.34,34.85,70,19.9995,144.492
2011,5,29,16,2,0,0,1,30.34,34.85,70,19.0012,144.492
2011,5,29,17,2,0,0,1,30.34,34.85,70,19.0012,144.492
2011,5,29,18,2,0,0,1,29.52,34.85,74,19.0012,144.492
2011,5,29,19,2,0,0,1,29.52,34.85,74,16.9979,144.492
2011,5,29,20,2,0,0,1,28.7,33.335,79,12.998,144.492
2011,5,29,21,2,0,0,1,27.88,31.82,83,11.0014,144.492
2011,5,29,22,2,0,0,1,27.06,29.545,89,8.9981,144.492
2011,5,29,23,2,0,0,1,27.06,29.545,89,11.0014,144.492
2011,5,30,0,2,1,0,1,26.24,28.03,94,12.998,177.5
2011,5,30,1,2,1,0,1,26.24,28.03,94,8.9981,536.612
2011,5,30,2,2,1,0,1,26.24,28.03,94,12.998,144.492
2011,5,30,3,2,1,0,1,26.24,28.03,94,12.998,144.492
2011,5,30,4,2,1,0,1,25.42,27.275,94,11.0014,144.492
2011,5,30,5,2,1,0,2,25.42,27.275,94,7.0015,132.936
2011,5,30,6,2,1,0,2,26.24,28.03,94,6.0032,132.936
2011,5,30,7,2,1,0,2,26.24,28.03,94,0.0,136.796
2011,5,30,8,2,1,0,2,27.06,29.545,89,7.0015,132.936
2011,5,30,9,2,1,0,1,29.52,34.85,74,6.0032,144.492
2011,5,30,10,2,1,0,1,32.8,37.88,55,16.9979,144.492
2011,5,30,11,2,1,0,1,33.62,38.635,52,0.0,148.676
2011,5,30,12,2,1,0,1,35.26,40.15,47,7.0015,144.492
2011,5,30,13,2,1,0,1,35.26,39.395,44,6.0032,144.492
2011,5,30,14,2,1,0,1,36.08,40.15,39,0.0,148.676
2011,5,30,15,2,1,0,1,36.08,40.15,39,16.9979,144.492
2011,5,30,16,2,1,0,1,36.08,39.395,37,19.0012,144.492
2011,5,30,17,2,1,0,1,35.26,39.395,41,15.0013,144.492
2011,5,30,18,2,1,0,1,35.26,39.395,41,11.0014,144.492
2011,5,30,19,2,1,0,2,21.32,25.0,48,7.0015,132.936
2011,5,30,20,2,1,0,1,31.16,35.605,58,0.0,148.676
2011,5,30,21,2,1,0,1,30.34,34.85,70,8.9981,144.492
2011,5,30,22,2,1,0,1,29.52,34.85,74,11.0014,144.492
2011,5,30,23,2,1,0,1,28.7,33.335,84,7.0015,144.492
2011,5,31,0,2,0,1,1,28.7,33.335,79,6.0032,177.5
2011,5,31,1,2,0,1,1,27.88,31.82,89,6.0032,536.612
2011,5,31,2,2,0,1,2,27.06,29.545,94,8.9981,132.936
2011,5,31,3,2,0,1,2,26.24,28.03,94,0.0,136.796
2011,5,31,4,2,0,1,1,27.06,30.305,83,6.0032,144.492
2011,5,31,5,2,0,1,1,27.06,30.305,83,6.0032,144.492
2011,5,31,6,2,0,1,1,27.88,31.82,79,6.0032,144.492
2011,5,31,7,2,0,1,1,30.34,34.85,66,7.0015,144.492
2011,5,31,8,2,0,1,1,31.98,37.12,59,8.9981,144.492
2011,5,31,9,2,0,1,1,32.8,37.88,55,8.9981,144.492
2011,5,31,10,2,0,1,1,33.62,39.395,56,8.9981,144.492
2011,5,31,11,2,0,1,1,35.26,40.15,47,0.0,148.676
2011,5,31,12,2,0,1,1,35.26,40.15,47,8.9981,144.492
2011,5,31,13,2,0,1,1,36.9,41.665,39,11.0014,144.492
2011,5,31,14,2,0,1,1,36.9,40.91,37,0.0,148.676
2011,5,31,15,2,0,1,1,36.9,40.91,37,11.0014,144.492
2011,5,31,16,2,0,1,1,36.9,41.665,39,8.9981,144.492
2011,5,31,17,2,0,1,1,34.44,40.15,53,15.0013,144.492
2011,5,31,18,2,0,1,1,34.44,40.15,53,12.998,144.492
2011,5,31,19,2,0,1,1,31.98,37.12,62,7.0015,144.492
2011,5,31,20,2,0,1,1,31.98,37.12,62,7.0015,144.492
2011,5,31,21,2,0,1,1,31.16,36.365,66,7.0015,144.492
2011,5,31,22,2,0,1,1,30.34,34.85,70,11.0014,144.492
2011,5,31,23,2,0,1,1,29.52,34.85,79,6.0032,144.492
2011,6,20,0,2,0,1,1,27.06,30.305,83,11.0014,177.5
2011,6,20,1,2,0,1,1,26.24,28.79,89,6.0032,536.612
2011,6,20,2,2,0,1,1,26.24,28.79,89,6.0032,144.492
2011,6,20,3,2,0,1,3,26.24,28.79,89,0.0,136.796
2011,6,20,4,2,0,1,3,25.42,28.03,88,11.0014,132.936
